app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,date
-2.1,262.5,81,2024-01-05:01,-6.0,0,0,-26.6,0,,n,0.0,1004,final,62,1028,0.0,0,0.4,2024-01-04 19:00:00,2024-01-05T01:00:00,1704416400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",270,3.2,2.1,2024-01-04
-1.5,272.3,94,2024-01-05:02,-6.8,0,0,-37.8,0,,n,0.0,1004,final,59,1028,0.0,0,0.2,2024-01-04 20:00:00,2024-01-05T02:00:00,1704420000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",250,2.6,1.5,2024-01-04
-1.9,283.8,89,2024-01-05:03,-6.5,0,0,-48.8,0,,n,0.0,1004,final,59,1028,0.0,0,0.6,2024-01-04 21:00:00,2024-01-05T03:00:00,1704423600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",300,3.3,2.1,2024-01-04
1.3,299.5,97,2024-01-05:04,-6.7,0,0,-59.2,0,,n,0.0,1004,final,58,1028,0.0,0,0.6,2024-01-04 22:00:00,2024-01-05T04:00:00,1704427200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",280,4.6,0.5,2024-01-04
-1.0,324.6,83,2024-01-05:05,-6.6,0,0,-67.6,0,,n,0.0,1003,final,58,1027,0.0,0,0.7,2024-01-04 23:00:00,2024-01-05T05:00:00,1704430800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",250,3.2,1.5,2024-01-04
-2.7,3.2,58,2024-01-05:06,-6.4,0,0,-70.8,0,,n,0.0,1004,final,59,1027,0.0,0,0.7,2024-01-05 00:00:00,2024-01-05T06:00:00,1704434400,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",250,3.6,3.1,2024-01-05
-2.6,40.1,81,2024-01-05:07,-6.8,0,0,-66.5,0,,n,0.0,1002,final,60,1026,0.0,0,0.0,2024-01-05 01:00:00,2024-01-05T07:00:00,1704438000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",190,2.8,2.1,2024-01-05
-2.9,63.3,0,2024-01-05:08,-6.5,0,0,-57.7,0,,n,0.0,1003,final,63,1027,0.0,0,-0.3,2024-01-05 02:00:00,2024-01-05T08:00:00,1704441600,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",190,2.5,2.1,2024-01-05
-4.2,78.1,45,2024-01-05:09,-5.9,0,0,-47.2,0,,n,0.0,1004,final,69,1027,0.0,0,-0.9,2024-01-05 03:00:00,2024-01-05T09:00:00,1704445200,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",190,3.5,2.6,2024-01-05
-4.3,89.2,34,2024-01-05:10,-6.1,0,0,-36.1,0,,n,0.0,1005,final,71,1028,0.0,0,-1.5,2024-01-05 04:00:00,2024-01-05T10:00:00,1704448800,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",210,3.6,2.1,2024-01-05
-4.4,98.8,87,2024-01-05:11,-6.2,0,0,-25.0,0,,n,0.0,1002,final,71,1026,0.0,0,-1.6,2024-01-05 05:00:00,2024-01-05T11:00:00,1704452400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",190,4.8,2.1,2024-01-05
-4.4,107.9,34,2024-01-05:12,-6.0,0,0,-14.1,0,,n,0.0,1003,final,72,1026,0.0,0,-1.6,2024-01-05 06:00:00,2024-01-05T12:00:00,1704456000,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",200,4.2,2.1,2024-01-05
-5.6,117.3,90,2024-01-05:13,-6.2,0,0,-3.8,0,,n,0.0,1002,final,71,1026,0.0,0,-1.7,2024-01-05 07:00:00,2024-01-05T13:00:00,1704459600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",210,4.4,3.1,2024-01-05
-4.3,127.4,44,2024-01-05:14,-6.2,39,336,5.6,62,,d,0.0,1003,final,70,1027,0.0,59,-1.5,2024-01-05 08:00:00,2024-01-05T14:00:00,1704463200,0.6,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",190,4.5,2.1,2024-01-05
-4.4,138.8,86,2024-01-05:15,-6.2,66,589,13.8,198,,d,0.0,1002,final,68,1026,0.0,91,-1.1,2024-01-05 09:00:00,2024-01-05T15:00:00,1704466800,0.5,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",190,4.6,2.6,2024-01-05
-4.6,151.6,17,2024-01-05:16,-6.1,80,701,20.2,315,,d,0.0,1003,final,66,1026,0.0,314,-0.5,2024-01-05 10:00:00,2024-01-05T16:00:00,1704470400,0.6,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",200,4.6,3.6,2024-01-05
-3.7,165.9,90,2024-01-05:17,-5.7,88,753,24.3,390,,d,0.0,1001,final,63,1025,0.0,145,0.5,2024-01-05 11:00:00,2024-01-05T17:00:00,1704474000,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",190,6.0,4.09,2024-01-05
-1.3,181.1,42,2024-01-05:18,-5.4,90,767,25.5,414,,d,0.0,1001,final,62,1025,0.0,394,1.1,2024-01-05 12:00:00,2024-01-05T18:00:00,1704477600,1.5,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",160,4.7,2.1,2024-01-05
-0.3,196.2,53,2024-01-05:19,-5.7,87,748,23.8,383,,d,0.0,998,final,55,1022,0.0,343,2.4,2024-01-05 13:00:00,2024-01-05T19:00:00,1704481200,1.3,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",110,3.4,2.6,2024-01-05
-0.2,210.3,32,2024-01-05:20,-4.5,79,690,19.4,301,,d,0.0,999,final,62,1022,0.0,295,2.0,2024-01-05 14:00:00,2024-01-05T20:00:00,1704484800,0.5,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",130,3.7,2.1,2024-01-05
-1.8,223.0,93,2024-01-05:21,-4.3,63,566,12.8,180,,d,0.0,998,final,65,1022,0.0,116,1.5,2024-01-05 15:00:00,2024-01-05T21:00:00,1704488400,0.4,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",170,5.6,3.1,2024-01-05
-1.7,234.1,70,2024-01-05:22,-4.4,33,275,4.4,44,,d,0.0,998,final,66,1022,0.0,65,1.2,2024-01-05 16:00:00,2024-01-05T22:00:00,1704492000,0.4,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",110,2.9,2.6,2024-01-05
-2.1,244.1,95,2024-01-05:23,-4.5,0,0,-5.2,0,,n,0.0,996,final,67,1020,0.0,0,0.9,2024-01-05 17:00:00,2024-01-05T23:00:00,1704495600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",120,5.2,2.6,2024-01-05
-4.0,253.4,67,2024-01-06:00,-3.8,0,0,-15.6,0,,n,0.0,996,final,71,1019,0.0,0,0.8,2024-01-05 18:00:00,2024-01-06T00:00:00,1704499200,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",110,5.09,5.09,2024-01-05
-3.7,262.6,97,2024-01-06:01,-3.7,0,0,-26.5,0,,n,0.0,995,final,71,1019,0.0,0,1.0,2024-01-05 19:00:00,2024-01-06T01:00:00,1704502800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",100,5.6,5.09,2024-01-05
-4.0,272.3,75,2024-01-06:02,-3.8,0,0,-37.6,0,,n,0.0,995,final,70,1019,0.0,0,1.0,2024-01-05 20:00:00,2024-01-06T02:00:00,1704506400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",90,6.5,5.7,2024-01-05
-4.3,283.8,96,2024-01-06:03,-3.7,0,0,-48.7,0,,n,0.0,994,final,71,1018,0.0,0,1.0,2024-01-05 21:00:00,2024-01-06T03:00:00,1704510000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",110,6.4,6.2,2024-01-05
-4.3,299.5,89,2024-01-06:04,-3.7,0,0,-59.1,0,,n,0.25,995,final,72,1018,0.5,0,0.8,2024-01-05 22:00:00,2024-01-06T04:00:00,1704513600,0.0,16,"{'description': 'Mix snow/rain', 'code': 610, 'icon': 's04n'}",120,6.6,5.7,2024-01-05
-1.5,324.5,96,2024-01-06:05,-3.6,0,0,-67.4,0,,n,0.75,994,final,72,1018,1.5,0,0.9,2024-01-05 23:00:00,2024-01-06T05:00:00,1704517200,0.0,16,"{'description': 'Mix snow/rain', 'code': 610, 'icon': 's04n'}",160,6.4,2.1,2024-01-05
-4.8,2.8,92,2024-01-06:06,-2.4,0,0,-70.7,0,,n,1.0,994,final,83,1017,8.0,0,0.1,2024-01-06 00:00:00,2024-01-06T06:00:00,1704520800,0.0,16,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",120,5.9,5.09,2024-01-06
-4.7,39.7,96,2024-01-06:07,-1.6,0,0,-66.5,0,,n,1.25,991,final,91,1015,12.5,0,-0.3,2024-01-06 01:00:00,2024-01-06T07:00:00,1704524400,0.0,10,"{'description': 'Snow', 'code': 601, 'icon': 's02n'}",110,7.2,4.09,2024-01-06
-4.4,63.0,91,2024-01-06:08,-1.7,0,0,-57.7,0,,n,1.5,992,final,87,1016,12.0,0,0.2,2024-01-06 02:00:00,2024-01-06T08:00:00,1704528000,0.0,10,"{'description': 'Snow', 'code': 601, 'icon': 's02n'}",120,5.6,4.59,2024-01-06
-3.0,77.9,95,2024-01-06:09,-2.1,0,0,-47.2,0,,n,1.25,990,final,85,1014,10.0,0,0.1,2024-01-06 03:00:00,2024-01-06T09:00:00,1704531600,0.0,10,"{'description': 'Snow', 'code': 601, 'icon': 's02n'}",120,7.6,2.6,2024-01-06
-3.8,89.1,87,2024-01-06:10,-1.6,0,0,-36.1,0,,n,0.25,991,final,90,1014,2.5,0,-0.2,2024-01-06 04:00:00,2024-01-06T10:00:00,1704535200,0.0,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",130,5.6,3.1,2024-01-06
-4.8,98.6,93,2024-01-06:11,-1.7,0,0,-25.0,0,,n,0.0,988,final,91,1012,0.0,0,-0.4,2024-01-06 05:00:00,2024-01-06T11:00:00,1704538800,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",120,8.0,4.09,2024-01-06
-4.4,107.8,88,2024-01-06:12,-1.7,0,0,-14.1,0,,n,0.0,989,final,92,1012,0.0,0,-0.6,2024-01-06 06:00:00,2024-01-06T12:00:00,1704542400,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",125,5.1,3.2,2024-01-06
-4.5,117.1,86,2024-01-06:13,-1.7,0,0,-3.8,0,,n,0.0,986,final,91,1010,0.0,0,-0.4,2024-01-06 07:00:00,2024-01-06T13:00:00,1704546000,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",130,6.8,3.6,2024-01-06
-3.0,127.3,94,2024-01-06:14,-1.5,39,337,5.7,62,,d,0.0,987,final,92,1010,0.0,56,-0.4,2024-01-06 08:00:00,2024-01-06T14:00:00,1704549600,0.4,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",130,3.8,2.1,2024-01-06
-4.8,138.6,86,2024-01-06:15,-1.2,66,590,13.8,199,,d,0.0,986,final,92,1009,0.0,92,-0.1,2024-01-06 09:00:00,2024-01-06T15:00:00,1704553200,0.4,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",120,6.4,4.59,2024-01-06
-2.6,151.4,100,2024-01-06:16,-1.0,80,702,20.3,316,,d,0.25,986,final,93,1010,2.5,112,0.0,2024-01-06 10:00:00,2024-01-06T16:00:00,1704556800,0.6,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01d'}",120,5.1,2.1,2024-01-06
-1.5,165.8,85,2024-01-06:17,-0.9,88,754,24.3,392,,d,0.0,985,final,92,1009,0.0,189,0.2,2024-01-06 11:00:00,2024-01-06T17:00:00,1704560400,0.7,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",190,6.4,1.5,2024-01-06
-3.2,181.0,99,2024-01-06:18,-1.2,90,768,25.6,416,,d,1.0,986,final,92,1009,10.0,144,-0.1,2024-01-06 12:00:00,2024-01-06T18:00:00,1704564000,0.7,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01d'}",190,3.8,2.6,2024-01-06
-2.5,196.1,85,2024-01-06:19,-1.0,87,750,24.0,385,,d,0.75,984,final,92,1007,3.75,186,0.1,2024-01-06 13:00:00,2024-01-06T19:00:00,1704567600,0.7,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01d'}",260,3.2,2.1,2024-01-06
-0.4,210.3,87,2024-01-06:20,-0.7,79,692,19.6,304,,d,0.75,983,final,92,1006,3.75,134,0.4,2024-01-06 14:00:00,2024-01-06T20:00:00,1704571200,0.5,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01d'}",190,2.8,1.0,2024-01-06
-1.9,222.9,86,2024-01-06:21,-0.8,63,569,12.9,182,,d,0.0,982,final,90,1006,0.0,84,0.6,2024-01-06 15:00:00,2024-01-06T21:00:00,1704574800,0.6,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",240,2.4,2.1,2024-01-06
-0.5,234.1,87,2024-01-06:22,-0.5,34,283,4.5,46,,d,0.0,983,final,89,1006,0.0,54,1.1,2024-01-06 16:00:00,2024-01-06T22:00:00,1704578400,0.4,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",260,2.4,1.5,2024-01-06
-0.5,244.1,98,2024-01-06:23,-0.5,0,0,-5.0,0,,n,0.0,984,final,89,1007,0.0,0,1.1,2024-01-06 17:00:00,2024-01-06T23:00:00,1704582000,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",290,2.7,1.5,2024-01-06
-1.7,253.4,88,2024-01-07:00,-0.7,0,0,-15.4,0,,n,0.0,983,final,87,1006,0.0,0,1.2,2024-01-06 18:00:00,2024-01-07T00:00:00,1704585600,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",250,2.8,2.6,2024-01-06
0.5,262.6,100,2024-01-07:01,-0.7,0,0,-26.4,0,,n,0.75,984,final,87,1007,1.5,0,1.2,2024-01-06 19:00:00,2024-01-07T01:00:00,1704589200,0.0,10,"{'description': 'Mix snow/rain', 'code': 610, 'icon': 's04n'}",260,3.2,1.0,2024-01-06
-0.6,272.3,88,2024-01-07:02,-0.6,0,0,-37.5,0,,n,0.25,983,final,89,1006,1.75,0,1.0,2024-01-06 20:00:00,2024-01-07T02:00:00,1704592800,0.0,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",260,3.2,1.5,2024-01-06
-0.6,283.9,89,2024-01-07:03,-0.3,0,0,-48.5,0,,n,0.5,983,final,91,1006,3.5,0,1.0,2024-01-06 21:00:00,2024-01-07T03:00:00,1704596400,0.0,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",250,3.2,1.5,2024-01-06
0.1,299.5,97,2024-01-07:04,-0.5,0,0,-58.9,0,,n,0.0,984,final,91,1007,0.0,0,0.8,2024-01-06 22:00:00,2024-01-07T04:00:00,1704600000,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",250,2.4,1.0,2024-01-06
-2.2,324.4,90,2024-01-07:05,-0.3,0,0,-67.3,0,,n,0.75,983,final,92,1006,5.25,0,0.8,2024-01-06 23:00:00,2024-01-07T05:00:00,1704603600,0.0,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",290,3.6,2.6,2024-01-06
-2.9,2.5,91,2024-01-07:06,-0.5,0,0,-70.6,0,,n,0.25,983,final,92,1006,1.75,0,0.6,2024-01-07 00:00:00,2024-01-07T06:00:00,1704607200,0.0,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",270,4.8,3.1,2024-01-07
-2.9,39.3,98,2024-01-07:07,-0.4,0,0,-66.4,0,,n,0.25,984,final,93,1007,1.75,0,0.6,2024-01-07 01:00:00,2024-01-07T07:00:00,1704610800,0.0,10,"{'description': 'Light snow', 'code': 600, 'icon': 's01n'}",280,3.1,3.1,2024-01-07
-3.9,62.7,96,2024-01-07:08,-1.0,0,0,-57.7,0,,n,0.0,985,final,90,1008,0.0,0,0.4,2024-01-07 02:00:00,2024-01-07T08:00:00,1704614400,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",280,4.1,4.09,2024-01-07
-3.2,77.7,91,2024-01-07:09,-1.0,0,0,-47.2,0,,n,0.0,984,final,91,1007,0.0,0,0.3,2024-01-07 03:00:00,2024-01-07T09:00:00,1704618000,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",260,6.8,3.1,2024-01-07
-3.2,88.9,91,2024-01-07:10,-1.1,0,0,-36.1,0,,n,0.0,984,final,90,1008,0.0,0,0.3,2024-01-07 04:00:00,2024-01-07T10:00:00,1704621600,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",290,7.6,3.1,2024-01-07
-4.2,98.5,100,2024-01-07:11,-1.5,0,0,-25.0,0,,n,0.0,985,final,89,1008,0.0,0,0.1,2024-01-07 05:00:00,2024-01-07T11:00:00,1704625200,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",270,5.5,4.09,2024-01-07
-2.5,107.6,90,2024-01-07:12,-1.8,0,0,-14.1,0,,n,0.0,985,final,87,1008,0.0,0,0.1,2024-01-07 06:00:00,2024-01-07T12:00:00,1704628800,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",260,8.0,2.1,2024-01-07
-3.0,117.0,94,2024-01-07:13,-2.0,0,0,-3.8,0,,n,0.0,986,final,86,1010,0.0,0,0.1,2024-01-07 07:00:00,2024-01-07T13:00:00,1704632400,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",270,6.4,2.6,2024-01-07
-4.1,127.1,91,2024-01-07:14,-2.0,39,339,5.7,63,,d,0.0,987,final,85,1011,0.0,61,0.2,2024-01-07 08:00:00,2024-01-07T14:00:00,1704636000,0.5,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",290,8.4,4.09,2024-01-07
-3.2,138.4,94,2024-01-07:15,-2.1,66,591,13.9,200,,d,0.0,988,final,84,1012,0.0,120,0.3,2024-01-07 09:00:00,2024-01-07T15:00:00,1704639600,0.5,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",290,6.3,3.1,2024-01-07
-3.0,151.3,87,2024-01-07:16,-2.4,80,703,20.3,318,,d,0.0,990,final,81,1013,0.0,140,0.5,2024-01-07 10:00:00,2024-01-07T16:00:00,1704643200,0.6,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",280,8.8,3.1,2024-01-07
-3.9,165.6,85,2024-01-07:17,-3.1,88,755,24.4,394,,d,0.0,991,final,76,1014,0.0,190,0.6,2024-01-07 11:00:00,2024-01-07T17:00:00,1704646800,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",220,5.9,4.59,2024-01-07
-3.4,180.9,83,2024-01-07:18,-3.8,90,770,25.8,418,,d,0.0,991,final,71,1014,0.0,218,0.8,2024-01-07 12:00:00,2024-01-07T18:00:00,1704650400,0.8,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",270,8.8,4.09,2024-01-07
-3.2,196.1,100,2024-01-07:19,-3.6,88,751,24.1,388,,d,0.0,991,final,72,1015,0.0,127,0.9,2024-01-07 13:00:00,2024-01-07T19:00:00,1704654000,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",310,6.8,4.09,2024-01-07
-3.0,210.3,83,2024-01-07:20,-3.9,79,694,19.7,306,,d,0.0,992,final,69,1016,0.0,160,1.1,2024-01-07 14:00:00,2024-01-07T20:00:00,1704657600,0.5,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",320,8.4,4.09,2024-01-07
-3.6,222.9,98,2024-01-07:21,-4.3,64,573,13.1,185,,d,0.0,994,final,67,1017,0.0,94,1.1,2024-01-07 15:00:00,2024-01-07T21:00:00,1704661200,0.4,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",300,8.4,5.09,2024-01-07
-1.8,234.1,99,2024-01-07:22,-4.3,34,291,4.7,49,,d,0.0,995,final,67,1018,0.0,40,1.1,2024-01-07 16:00:00,2024-01-07T22:00:00,1704664800,0.4,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",250,6.8,2.6,2024-01-07
-3.3,244.2,100,2024-01-07:23,-4.3,0,0,-4.9,0,,n,0.0,998,final,67,1021,0.0,0,1.1,2024-01-07 17:00:00,2024-01-07T23:00:00,1704668400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",280,6.8,4.59,2024-01-07
-3.0,253.5,83,2024-01-08:00,-3.9,0,0,-15.3,0,,n,0.0,997,final,69,1021,0.0,0,1.1,2024-01-07 18:00:00,2024-01-08T00:00:00,1704672000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",280,5.6,4.09,2024-01-07
-0.6,262.6,55,2024-01-08:01,-3.8,0,0,-26.2,0,,n,0.0,998,final,70,1021,0.0,0,1.0,2024-01-07 19:00:00,2024-01-08T01:00:00,1704675600,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",300,5.8,1.5,2024-01-07
-0.7,272.4,84,2024-01-08:02,-3.9,0,0,-37.3,0,,n,0.0,997,final,70,1021,0.0,0,0.9,2024-01-07 20:00:00,2024-01-08T02:00:00,1704679200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",270,3.6,1.5,2024-01-07
-1.4,283.9,75,2024-01-08:03,-3.7,0,0,-48.4,0,,n,0.0,999,final,71,1022,0.0,0,1.0,2024-01-07 21:00:00,2024-01-08T03:00:00,1704682800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",270,3.7,2.1,2024-01-07
0.2,299.6,92,2024-01-08:04,-3.2,0,0,-58.8,0,,n,0.0,998,final,74,1022,0.0,0,0.9,2024-01-07 22:00:00,2024-01-08T04:00:00,1704686400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",220,3.2,1.0,2024-01-07
-1.4,324.3,72,2024-01-08:05,-2.7,0,0,-67.1,0,,n,0.0,1000,final,76,1023,0.0,0,1.0,2024-01-07 23:00:00,2024-01-08T05:00:00,1704690000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",180,2.9,2.1,2024-01-07
-1.9,2.2,90,2024-01-08:06,-2.8,0,0,-70.4,0,,n,0.0,1000,final,78,1024,0.0,0,0.6,2024-01-08 00:00:00,2024-01-08T06:00:00,1704693600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",240,4.4,2.1,2024-01-08
-2.0,39.0,70,2024-01-08:07,-3.4,0,0,-66.4,0,,n,0.0,1002,final,75,1025,0.0,0,0.5,2024-01-08 01:00:00,2024-01-08T07:00:00,1704697200,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",210,5.1,2.1,2024-01-08
-3.3,62.4,89,2024-01-08:08,-3.0,0,0,-57.7,0,,n,0.0,1002,final,79,1025,0.0,0,0.2,2024-01-08 02:00:00,2024-01-08T08:00:00,1704700800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",190,4.0,3.1,2024-01-08
-4.6,77.4,73,2024-01-08:09,-3.2,0,0,-47.2,0,,n,0.0,1002,final,80,1026,0.0,0,-0.2,2024-01-08 03:00:00,2024-01-08T09:00:00,1704704400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",190,5.4,4.09,2024-01-08
-2.0,88.7,95,2024-01-08:10,-3.2,0,0,-36.1,0,,n,0.0,1001,final,80,1025,0.0,0,-0.2,2024-01-08 04:00:00,2024-01-08T10:00:00,1704708000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",200,2.8,1.5,2024-01-08
-2.0,98.3,79,2024-01-08:11,-3.0,0,0,-25.0,0,,n,0.0,1002,final,81,1026,0.0,0,-0.1,2024-01-08 05:00:00,2024-01-08T11:00:00,1704711600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",185,3.2,1.6,2024-01-08
-1.8,107.4,95,2024-01-08:12,-3.0,0,0,-14.1,0,,n,0.0,1002,final,80,1025,0.0,0,0.0,2024-01-08 06:00:00,2024-01-08T12:00:00,1704715200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",170,3.2,1.5,2024-01-08
-1.3,116.8,87,2024-01-08:13,-2.8,0,0,-3.8,0,,n,0.0,1003,final,79,1027,0.0,0,0.4,2024-01-08 07:00:00,2024-01-08T13:00:00,1704718800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",160,3.7,1.5,2024-01-08
-2.4,126.9,97,2024-01-08:14,-2.4,39,340,5.7,63,,d,0.0,1002,final,80,1026,0.0,51,0.6,2024-01-08 08:00:00,2024-01-08T14:00:00,1704722400,0.4,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",140,4.4,2.6,2024-01-08
-2.5,138.3,77,2024-01-08:15,-2.5,66,592,13.9,201,,d,0.0,1003,final,78,1027,0.0,127,0.9,2024-01-08 09:00:00,2024-01-08T15:00:00,1704726000,0.4,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",160,4.9,3.1,2024-01-08
-1.8,151.1,88,2024-01-08:16,-2.4,81,704,20.4,319,,d,0.0,1002,final,75,1026,0.0,133,1.5,2024-01-08 10:00:00,2024-01-08T16:00:00,1704729600,0.6,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",140,8.0,3.1,2024-01-08
-2.0,165.5,75,2024-01-08:17,-2.7,88,756,24.5,396,,d,0.0,1004,final,73,1027,0.0,262,1.6,2024-01-08 11:00:00,2024-01-08T17:00:00,1704733200,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",150,6.3,3.6,2024-01-08
-1.6,180.8,95,2024-01-08:18,-2.5,91,771,25.9,421,,d,0.0,1001,final,72,1025,0.0,103,2.0,2024-01-08 12:00:00,2024-01-08T18:00:00,1704736800,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",150,8.8,3.6,2024-01-08
-1.1,196.0,91,2024-01-08:19,-1.9,88,753,24.3,391,,d,0.0,1002,final,73,1025,0.0,136,2.4,2024-01-08 13:00:00,2024-01-08T19:00:00,1704740400,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",140,6.7,3.6,2024-01-08
-0.9,210.2,97,2024-01-08:20,-1.6,80,697,19.9,309,,d,0.0,1000,final,76,1023,0.0,138,2.2,2024-01-08 14:00:00,2024-01-08T20:00:00,1704744000,0.5,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",130,8.0,3.1,2024-01-08
